Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,32,Other,0,2.08,02-Mar,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,Lateral,Other,4.50,0,0,0,0,0,13,8.34,4,2,6,0,0,APAC,0,0,Other,2013,11069,0.22
0,0,62,Marketing/Sales,0,5.04,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,0.83,0,0,0,0,0,26,25.19,5,1,6,1,0,Americas,0,0,Other,2012,11072,0.69
0,0,62,Marketing/Sales,0,5.04,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,High,0,No Change,Marketing/Sales,0.83,0,0,0,0,0,26,25.19,5,1,6,1,0,Americas,0,0,Other,2013,11072,0.69
0,0,23,Other,0,5.33,04-May,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,2.46,0,0,0,0,0,8,5.33,1,2,3,1,0,Americas,0,0,Other,2012,11074,0.56
0,0,23,Other,0,2.67,02-Mar,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,0.50,0,0,0,0,0,6,5.33,2,1,3,1,0,Americas,0,0,Other,2013,11074,0.56
0,0,23,Other,0,5.33,04-May,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,2.46,0,0,0,0,0,8,5.33,1,2,3,1,0,Americas,0,0,Other,2013,11074,0.56
0,0,61,Other,0,4.00,04-May,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,Medium,1,No Change,Other,6.92,0,0,0,0,0,35,28.02,7,2,9,1,0,Americas,0,0,San Jose State University,2013,11079,0.19
0,0,42,Engineer-Firmware,0,4.20,04-May,0,0,Masters,Engineering,0,0,USA,Firmware,1,1,Missing,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.33,0,0,0,0,0,22,21.02,5,1,6,1,0,Americas,0,1,University of Illinois,2012,11085,0.41
0,0,42,Engineer-Firmware,0,4.20,04-May,0,0,Masters,Engineering,0,0,USA,Firmware,1,1,Missing,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.33,0,0,0,0,0,22,21.02,5,1,6,1,0,Americas,0,1,University of Illinois,2013,11085,0.41
0,0,28,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,Promo,Engineer,5.04,1,0,0,0,0,5,0.00,0,2,2,1,0,Americas,0,0,Santa Clara University,2012,11092,0.15
0,0,28,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,Promo,Engineer,5.04,1,0,0,0,0,5,0.00,0,2,2,1,0,Americas,0,0,Santa Clara University,2013,11092,0.15
0,0,26,Engineer-Other,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.25,0,0,0,0,0,3,0.00,0,1,1,0,0,Israel,0,0,Other,2012,11101,0.40
0,0,26,Engineer-Other,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.25,0,0,0,0,0,3,0.00,0,1,1,0,0,Israel,0,0,Other,2013,11101,0.40
0,0,25,Engineer-Other,0,0.75,0-1,1,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.25,0,0,0,0,0,2,0.75,1,1,2,1,0,Americas,0,0,California State University,2013,11103,0.42
0,0,56,Engineer-Firmware,0,2.70,02-Mar,0,0,Bachelors,Engineering,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,1,No Change,Engineer,4.09,0,0,0,0,0,23,18.92,7,1,8,1,0,Americas,0,0,San Jose State University,2012,11109,0.40
0,0,56,Engineer-Firmware,0,2.70,02-Mar,0,0,Bachelors,Engineering,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,1,No Change,Engineer,4.09,0,0,0,0,0,23,18.92,7,1,8,1,0,Americas,0,0,San Jose State University,2013,11109,0.40
0,0,38,Engineer-Other,0,8.75,8+,0,0,Bachelors,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,7.38,0,0,0,0,0,25,17.51,2,2,4,0,0,APAC,0,0,Other,2012,11110,0.10
0,0,38,Engineer-Other,0,8.75,8+,0,0,Bachelors,Other,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,7.38,0,0,0,0,0,25,17.51,2,2,4,0,0,APAC,0,0,Other,2013,11110,0.10
0,0,27,Engineer-Other,0,3.42,03-Apr,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.33,0,0,0,0,0,5,3.42,1,1,2,1,0,Americas,1,0,University of California,2012,11111,0.41
0,0,27,Engineer-Other,0,3.42,03-Apr,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.33,0,0,0,0,0,5,3.42,1,1,2,1,0,Americas,1,0,University of California,2013,11111,0.41
0,0,27,Engineer-Other,0,3.42,03-Apr,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.33,0,0,0,0,0,5,3.42,1,1,2,1,0,Americas,1,0,University of California,2014,11111,0.41
0,0,25,Engineer-Other,0,1.75,01-Feb,0,0,Masters,Engineering,0,0,USA,Other,1,0,Missing,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.79,0,0,0,0,0,4,3.50,2,2,4,1,0,Americas,0,0,Other,2013,11112,0.17
0,0,38,Engineer-Systems,0,0.00,0-1,0,0,Bachelors,Engineering,0,0,USA,Systems,1,0,Missing,0,0,0,0,1,0,0,0,IC,Low,0,Lateral,Engineer,14.92,0,0,0,1,0,15,0.00,0,3,3,1,1,Americas,0,0,USC,2014,11114,0.03
0,0,36,Other,0,5.92,04-May,0,0,Other,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Low,0,Lateral,Other,17.63,0,0,0,0,0,35,17.76,3,2,5,1,0,Americas,0,0,Other,2012,11115,0.09
0,0,36,Other,0,5.92,04-May,0,0,Other,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Low,0,Lateral,Other,17.63,0,0,0,0,0,35,17.76,3,2,5,1,0,Americas,0,0,Other,2013,11115,0.09
0,0,36,Other,0,5.92,04-May,0,0,Other,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Low,0,Lateral,Other,17.63,0,0,0,0,0,35,17.76,3,2,5,1,0,Americas,0,0,Other,2014,11115,0.09
0,0,30,Engineer-Other,0,2.33,02-Mar,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.42,0,0,0,0,0,7,4.67,2,1,3,1,0,Americas,0,0,Other,2012,11117,0.39
0,0,30,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.38,0,0,0,0,0,8,4.67,0,3,3,1,0,Americas,0,0,Other,2013,11117,0.39
0,0,30,Engineer-Other,0,2.33,02-Mar,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,2.42,0,0,0,0,0,7,4.67,2,1,3,1,0,Americas,0,0,Other,2014,11117,0.39
0,0,33,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,15.26,0,0,0,0,0,15,0.00,0,1,1,1,0,Americas,1,0,University of California,2012,11123,0.30
0,0,33,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,15.26,0,0,0,0,0,15,0.00,0,1,1,1,0,Americas,1,0,University of California,2014,11123,0.30
0,0,55,Engineer-Software,0,0.28,0-1,1,0,Bachelors,Engineering,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.16,0,1,0,0,0,2,0.84,3,1,4,1,0,Americas,0,0,California State University,2012,11127,0.47
0,0,55,Engineer-Software,0,0.28,0-1,1,0,Bachelors,Engineering,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.16,0,1,0,0,0,2,0.84,3,1,4,1,0,Americas,0,0,California State University,2013,11127,0.47
0,0,28,Engineer-Other,0,0.71,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.33,0,0,0,0,0,6,2.84,4,2,6,1,0,Americas,0,0,Other,2012,11131,0.16
0,0,28,Engineer-Other,0,0.95,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,4.21,0,0,0,0,0,7,2.84,3,3,6,1,0,Americas,0,0,Other,2013,11131,0.16
0,0,28,Engineer-Other,0,0.71,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.33,0,0,0,0,0,6,2.84,4,2,6,1,0,Americas,0,0,Other,2014,11131,0.16
0,0,23,Computers,0,1.00,01-Feb,0,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,1,No Change,IT,1.09,0,0,0,0,0,2,1.00,1,1,2,1,0,Americas,0,0,San Jose State University,2014,11133,0.62
0,0,22,Computers,0,1.00,01-Feb,0,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,IT,6.42,0,0,0,0,0,7,1.00,1,1,2,1,0,Americas,0,0,San Jose State University,2012,11134,0.45
0,0,22,Other,0,0.00,0-1,0,0,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,1,No Change,Other,7.38,0,0,0,0,0,8,1.00,0,2,2,1,0,Americas,0,0,San Jose State University,2013,11134,0.45
0,0,22,Computers,0,1.00,01-Feb,0,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,1,No Change,IT,6.42,0,0,0,0,0,7,1.00,1,1,2,1,0,Americas,0,0,San Jose State University,2014,11134,0.45
0,0,21,Other,0,4.63,04-May,0,0,Bachelors,Business,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,1,Lateral,Other,2.79,0,0,0,0,0,12,9.26,2,4,6,1,0,Americas,0,0,San Jose State University,2013,11135,0.28
0,0,21,Other,0,2.32,02-Mar,0,0,Bachelors,Business,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,Medium,1,Lateral,Other,0.84,0,0,0,0,0,10,9.26,4,2,6,1,0,Americas,0,0,San Jose State University,2014,11135,0.27
0,0,19,Computers,0,0.00,0-1,0,1,Doctorate,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,1.34,0,0,1,0,0,1,0.00,0,1,1,1,0,Americas,0,0,Stanford University,2014,11143,0.64
0,0,37,Marketing/Sales,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Medium,0,No Change,Marketing/Sales,15.01,0,0,0,0,0,15,0.00,0,1,1,0,0,Unknown,0,0,Other,2014,11146,0.33
0,0,30,Other,0,3.33,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,4.92,0,0,0,0,0,12,6.67,2,1,3,1,0,Americas,0,0,Other,2012,11148,0.45
0,0,30,Other,0,3.33,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,4.92,0,0,0,0,0,12,6.67,2,1,3,1,0,Americas,0,0,Other,2014,11148,0.45
0,0,31,Other,0,3.34,03-Apr,0,0,Other,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,1,No Change,Other,1.08,0,0,0,0,0,11,10.01,3,1,4,1,0,Americas,0,0,San Jose State University,2012,11159,0.54
0,0,31,Other,0,3.34,03-Apr,0,0,Other,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,1,No Change,Other,1.08,0,0,0,0,0,11,10.01,3,1,4,1,0,Americas,0,0,San Jose State University,2013,11159,0.54
0,0,21,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,High,0,No Change,Other,1.50,0,0,0,0,0,1,0.00,0,1,1,0,0,Unknown,0,0,Other,2014,11162,0.64
0,0,26,Computers,0,1.83,01-Feb,0,1,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,IC,High,0,No Change,IT,1.92,0,0,0,0,0,6,3.67,2,1,3,0,0,Unknown,0,0,Other,2014,11167,0.54
0,0,30,Computers,0,10.01,8+,0,1,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,IT,2.00,0,0,0,0,0,12,10.01,1,1,2,0,0,Unknown,0,0,Other,2012,11169,0.42
0,0,30,Computers,0,10.01,8+,0,1,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,Management,Medium,0,No Change,IT,2.00,0,0,0,0,0,12,10.01,1,1,2,0,0,Unknown,0,0,Other,2014,11169,0.42
0,0,22,Computers,0,2.17,02-Mar,0,1,Missing,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,0,IC,High,0,No Change,IT,0.16,0,0,0,0,0,2,2.17,1,1,2,0,0,Unknown,0,0,Other,2012,11182,0.61
0,0,22,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,,High,0,No Change,Other,0.92,0,0,0,0,0,1,0.00,0,1,1,0,0,Unknown,0,0,Other,2012,11191,0.70
0,0,26,Other,0,1.46,01-Feb,0,0,Masters,Business,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,High,0,No Change,Other,3.00,0,0,0,0,0,6,2.92,2,1,3,0,0,EMEA,0,0,Other,2014,11192,0.50
0,0,22,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,High,0,No Change,Other,0.17,0,0,0,0,0,0,0.00,0,1,1,0,0,Unknown,0,0,Other,2012,11193,0.72
0,0,61,Other,0,6.78,06-Jul,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,Medium,0,Promo,Other,4.25,0,0,0,0,0,25,20.34,3,2,5,0,0,Unknown,0,0,Other,2012,11203,0.20
0,0,61,Other,0,6.78,06-Jul,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,Medium,0,Promo,Other,4.25,0,0,0,0,0,25,20.34,3,2,5,0,0,Unknown,0,0,Other,2014,11203,0.20
0,0,42,Marketing/Sales,0,4.34,04-May,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.84,0,0,0,0,0,18,8.67,2,1,3,0,0,India,0,0,Other,2012,11204,0.40
0,0,42,Marketing/Sales,0,4.34,04-May,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.84,0,0,0,0,0,18,8.67,2,1,3,0,0,India,0,0,Other,2013,11204,0.40
0,0,42,Marketing/Sales,0,4.34,04-May,0,0,Bachelors,Other,0,0,India,Other,0,0,Women,1,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.84,0,0,0,0,0,18,8.67,2,1,3,0,0,India,0,0,Other,2014,11204,0.40
0,0,23,Engineer-Systems,0,1.25,01-Feb,0,0,Bachelors,Other,0,0,USA,Systems,1,0,Missing,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.08,0,0,0,1,0,5,2.50,2,1,3,1,0,Americas,0,0,Other,2014,11215,0.40
0,0,30,Engineer-Software,0,2.34,02-Mar,0,0,Bachelors,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,9.01,0,1,0,0,0,11,2.34,1,1,2,1,0,Americas,0,0,Other,2014,11216,0.31
0,0,41,Engineer-Director-VP-Mgmt,0,6.93,06-Jul,0,0,Bachelors,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,10.01,1,0,0,0,0,17,6.93,1,1,2,1,0,Americas,0,0,Santa Clara University,2012,11217,0.30
0,0,41,Engineer-Director-VP-Mgmt,0,6.93,06-Jul,0,0,Bachelors,Engineering,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,10.01,1,0,0,0,0,17,6.93,1,1,2,1,0,Americas,0,0,Santa Clara University,2014,11217,0.30
0,0,21,Other,0,0.00,0-1,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,High,0,No Change,Other,1.42,0,0,0,0,0,1,0.00,0,1,1,0,0,Unknown,0,0,Other,2014,11220,0.65
0,1,21,Accounting/Finance,0,0.75,0-1,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Management,High,0,No Change,Finance,1.67,0,0,0,0,0,2,0.75,1,1,2,1,0,Americas,0,0,Other,2012,11221,0.58
0,1,21,Accounting/Finance,0,0.75,0-1,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Management,High,0,No Change,Finance,1.67,0,0,0,0,0,2,0.75,1,1,2,1,0,Americas,0,0,Other,2013,11221,0.58
0,1,21,Accounting/Finance,0,0.75,0-1,0,0,Masters,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Management,High,0,No Change,Finance,1.67,0,0,0,0,0,2,0.75,1,1,2,1,0,Americas,0,0,Other,2014,11221,0.58
0,0,56,Other,0,3.74,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,4.00,0,0,0,0,0,23,18.68,5,1,6,1,0,Americas,0,0,Other,2013,11234,0.50
0,0,56,Other,0,3.74,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,4.00,0,0,0,0,0,23,18.68,5,1,6,1,0,Americas,0,0,Other,2014,11234,0.50
0,0,23,Engineer-Other,0,1.71,01-Feb,1,0,Bachelors,Other,0,0,USA,Other,1,0,Missing,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.50,0,0,0,0,0,4,3.42,2,1,3,1,0,Americas,0,0,California State University,2013,11240,0.42
0,0,26,Other,0,1.00,01-Feb,0,0,Masters,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.58,1,0,0,0,0,6,4.01,4,1,5,1,0,Americas,0,0,Santa Clara University,2012,11252,0.60
0,0,21,Other,0,0.25,0-1,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,0.42,0,0,0,0,0,1,0.50,2,1,3,1,0,Americas,0,0,Other,2012,11253,0.71
0,1,26,Accounting/Finance,0,0.00,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,5.75,0,0,0,0,0,6,0.00,0,1,1,0,0,India,0,0,Other,2012,11256,0.48
0,0,44,Other,0,2.84,02-Mar,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,7.76,0,0,0,0,0,19,11.34,4,2,6,0,0,EMEA,0,0,Other,2012,11261,0.18
0,0,44,Other,0,2.84,02-Mar,0,0,Bachelors,Other,0,0,Other,Other,0,0,Women,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,7.76,0,0,0,0,0,19,11.34,4,2,6,0,0,EMEA,0,0,Other,2013,11261,0.18
0,0,34,Marketing/Sales,0,3.67,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,3.25,0,0,0,0,0,14,11.01,3,1,4,1,0,Americas,0,0,Other,2012,11263,0.48
0,0,34,Marketing/Sales,0,3.67,03-Apr,0,0,Masters,Business,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,3.25,0,0,0,0,0,14,11.01,3,1,4,1,0,Americas,0,0,Other,2013,11263,0.48
0,0,28,Other,0,0.68,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.00,0,0,0,0,0,7,6.09,9,1,10,1,0,Americas,0,0,Other,2013,11267,0.69
0,0,21,Other,0,0.00,0-1,0,0,Masters,Computers,0,0,USA,Other,0,0,Missing,0,0,0,0,1,1,0,1,,High,0,No Change,Other,1.41,0,0,0,0,0,1,0.00,0,1,1,1,0,Americas,0,0,Other,2012,11274,0.65
0,0,21,Other,0,0.00,0-1,0,0,Masters,Computers,0,0,USA,Other,0,0,Missing,0,0,0,0,1,1,0,1,,High,0,No Change,Other,1.41,0,0,0,0,0,1,0.00,0,1,1,1,0,Americas,0,0,Other,2013,11274,0.65
0,0,61,Other,0,8.84,8+,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,1.00,0,0,0,0,0,28,26.52,3,1,4,1,0,Americas,0,0,Other,2012,11279,0.49
0,0,61,Other,0,8.84,8+,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,No Change,Other,1.00,0,0,0,0,0,28,26.52,3,1,4,1,0,Americas,0,0,Other,2013,11279,0.49
0,1,61,Accounting/Finance,0,7.64,07-Aug,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,5.25,0,0,0,0,0,28,22.93,3,1,4,1,0,Americas,0,0,Other,2012,11281,0.44
0,0,42,Other,0,3.67,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,Medium,0,No Change,Other,7.17,0,0,0,0,0,18,11.01,3,1,4,0,0,Unknown,0,0,Other,2012,11282,0.43
0,0,29,Other,0,1.63,01-Feb,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,0.50,0,0,0,0,0,10,9.76,6,1,7,1,0,Americas,0,0,Other,2012,11283,0.68
0,0,29,Other,0,1.63,01-Feb,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,0.50,0,0,0,0,0,10,9.76,6,1,7,1,0,Americas,0,0,Other,2013,11283,0.68
0,1,23,Accounting/Finance,0,3.59,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,High,0,No Change,Finance,0.92,0,0,0,0,0,5,3.59,1,1,2,1,0,Americas,0,0,Other,2012,11284,0.51
0,1,23,Accounting/Finance,0,3.59,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,High,0,No Change,Finance,0.92,0,0,0,0,0,5,3.59,1,1,2,1,0,Americas,0,0,Other,2013,11284,0.51
0,0,31,Other,0,1.30,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,1,No Change,Other,0.42,0,0,0,0,0,12,11.68,9,1,10,1,0,Americas,0,0,San Jose State University,2013,11292,0.72
0,0,29,Other,0,1.96,01-Feb,0,0,Bachelors,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,6.01,0,0,0,0,0,10,3.92,2,1,3,0,0,APAC,0,0,Other,2012,11300,0.45
0,0,29,Other,0,1.96,01-Feb,0,0,Bachelors,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,6.01,0,0,0,0,0,10,3.92,2,1,3,0,0,APAC,0,0,Other,2013,11300,0.45
0,0,37,Engineer-Systems,0,3.58,03-Apr,0,0,Other,Other,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,7.59,0,0,0,1,0,15,7.16,2,1,3,1,0,Americas,0,0,Other,2012,11306,0.31
0,0,37,Marketing/Sales,0,3.50,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.01,0,0,0,0,0,15,7.01,2,1,3,1,0,Americas,0,0,Other,2012,11326,0.42
0,0,37,Marketing/Sales,0,3.50,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Women,0,0,0,1,1,1,0,0,Management,Medium,0,No Change,Marketing/Sales,8.01,0,0,0,0,0,15,7.01,2,1,3,1,0,Americas,0,0,Other,2013,11326,0.42
0,0,41,Other,0,2.73,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,1,No Change,Other,5.92,0,0,0,0,0,17,10.92,4,1,5,1,0,Americas,0,0,San Jose State University,2012,11329,0.46
0,0,61,Other,0,10.51,8+,1,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,No Change,Other,3.50,0,0,0,0,0,25,21.02,2,1,3,1,0,Americas,0,0,California State University,2012,11339,0.43
0,0,42,Other,0,3.40,03-Apr,0,0,Other,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,High,0,No Change,Other,1.00,0,0,0,0,0,18,17.01,5,1,6,1,0,Americas,0,0,Other,2012,11341,0.62
